Random-Continuous.parameter, Random-Continuous.points, Random-Discrete.parameter, Random-Discrete.points
2, 13.70, 3, 16.10
2, 11.90, 3, 16.70
2, 11.00, 3, 17.00
2, 12.30, 3, 15.90
2, 13.50, 3, 16.50
2, 15.10, 3, 14.80
2, 7.10, 3, 18.80
2, 10.40, 3, 16.70
2, 12.90, 3, 16.20
2, 14.00, 3, 15.50
2, 12.30, 3, 15.90
2, 12.80, 3, 16.40
3, 9.00, 3, 18.00
3, 10.15, 3, 17.20
3, 11.10, 3, 18.30
3, 9.70, 3, 18.10
3, 9.85, 3, 17.80
3, 14.00, 3, 15.50
3, 11.15, 3, 16.70
3, 13.00, 3, 16.00
3, 9.70, 3, 18.10
3, 11.00, 3, 17.00
3, 11.60, 3, 15.80
3, 13.70, 3, 16.10
3, 8.55, 3, 18.90
3, 10.30, 3, 16.90
3, 8.85, 3, 18.30
3, 10.60, 3, 16.30
3, 12.00, 3, 16.50
3, 11.00, 3, 17.00
3, 9.60, 3, 16.80
3, 11.00, 3, 17.00
3, 10.85, 3, 17.30
3, 12.30, 3, 15.90
3, 12.60, 3, 15.30
3, 10.70, 3, 17.60
3, 10.55, 3, 17.90
3, 10.55, 3, 17.90
3, 8.55, 3, 18.90
3, 13.30, 3, 15.40
3, 10.85, 3, 17.30
3, 12.00, 3, 16.50
3, 13.85, 3, 15.80
3, 13.70, 3, 16.10
3, 11.00, 3, 17.00
3, 10.00, 3, 17.50
3, 14.15, 3, 15.20
3, 9.85, 3, 17.80
3, 12.85, 3, 16.30
3, 10.70, 3, 17.60
3, 8.00, 3, 18.50
3, 10.15, 3, 17.20
3, 6.55, 3, 19.90
3, 13.45, 3, 15.10
3, 11.00, 3, 17.00
3, 15.30, 3, 14.40
3, 13.15, 3, 15.70
3, 11.40, 3, 17.70
3, 9.85, 3, 17.80
3, 11.70, 3, 17.10
3, 9.00, 3, 18.00
3, 14.45, 3, 14.60
3, 8.15, 3, 18.20
3, 12.60, 3, 15.30
3, 13.15, 3, 15.70
3, 11.00, 3, 17.00
3, 10.15, 3, 17.20
3, 13.00, 3, 16.00
3, 13.75, 3, 14.50
3, 7.55, 3, 19.40
3, 8.85, 3, 18.30
3, 10.00, 3, 17.50
3, 10.85, 3, 17.30
3, 8.85, 3, 18.30
3, 12.00, 3, 16.50
3, 11.15, 3, 16.70
3, 11.85, 3, 16.80
3, 9.00, 3, 18.00
3, 10.30, 3, 16.90
3, 8.85, 3, 18.30
3, 5.70, 3, 20.10
3, 12.15, 3, 16.20
3, 9.15, 3, 17.70
3, 11.40, 3, 17.70
3, 11.45, 3, 16.10
3, 11.15, 3, 16.70
3, 14.00, 3, 15.50
3, 10.70, 3, 17.60
3, 11.00, 3, 17.00
3, 9.85, 3, 17.80
3, 11.55, 3, 17.40
3, 13.85, 3, 15.80
3, 14.60, 3, 14.30
3, 9.00, 3, 18.00
3, 9.00, 3, 18.00
3, 12.15, 3, 16.20
3, 9.45, 3, 17.10
3, 10.45, 3, 16.60
3, 11.55, 3, 17.40
3, 11.15, 3, 16.70
3, 11.70, 3, 17.10
3, 11.55, 3, 17.40
3, 16.05, 3, 12.90
3, 13.70, 3, 16.10
3, 10.15, 3, 17.20
3, 13.30, 3, 15.40
3, 15.15, 3, 14.70
3, 9.60, 3, 16.80
3, 11.85, 3, 16.80
3, 12.45, 3, 15.60
3, 9.15, 3, 17.70
3, 11.85, 3, 16.80
4, 16.20, 3, 14.10
4, 6.60, 3, 19.80
4, 9.80, 3, 17.90
4, 10.20, 3, 18.60
4, 12.60, 3, 15.30
4, 10.80, 3, 17.40
4, 13.60, 3, 14.80
4, 8.20, 3, 19.60
4, 11.00, 3, 17.00
4, 8.80, 3, 18.40
4, 13.20, 3, 17.10
4, 12.60, 3, 15.30
4, 10.40, 3, 16.70
4, 9.80, 3, 17.90
4, 9.40, 3, 17.20
4, 13.80, 3, 14.40
4, 10.60, 3, 17.80
4, 9.20, 3, 17.60
4, 10.20, 3, 17.10
4, 7.00, 3, 19.00
4, 11.00, 3, 17.00
4, 11.80, 3, 15.40
4, 11.60, 3, 17.30
4, 10.80, 3, 17.40
4, 8.80, 3, 16.90
4, 12.60, 3, 15.30
4, 11.80, 3, 16.90
4, 9.20, 3, 17.60
4, 11.00, 3, 17.00
4, 13.00, 3, 16.00
4, 11.00, 3, 17.00
4, 8.80, 3, 18.40
4, 9.20, 3, 17.60
4, 12.00, 3, 16.50
4, 7.40, 3, 19.70
4, 10.40, 3, 16.70
4, 9.80, 3, 16.40
4, 13.40, 3, 15.20
4, 12.00, 3, 16.50
4, 11.80, 3, 16.90
4, 16.20, 3, 14.10
4, 10.60, 3, 16.30
4, 10.00, 3, 17.50
4, 14.80, 3, 15.40
4, 8.00, 3, 18.50
4, 9.60, 3, 18.30
4, 7.00, 3, 19.00
4, 11.00, 3, 17.00
4, 10.40, 3, 18.20
4, 8.80, 3, 18.40
4, 12.00, 3, 16.50
4, 10.40, 3, 18.20
4, 10.80, 3, 17.40
4, 9.00, 3, 18.00
4, 8.40, 3, 17.70
4, 10.20, 3, 17.10
4, 12.40, 3, 15.70
4, 9.80, 3, 17.90
4, 10.00, 3, 17.50
4, 12.60, 3, 16.80
4, 13.60, 3, 16.30
4, 11.00, 3, 17.00
4, 9.00, 3, 16.50
4, 9.80, 3, 17.90
4, 10.60, 3, 17.80
4, 13.00, 3, 16.00
4, 10.60, 3, 17.80
4, 10.20, 3, 18.60
4, 14.40, 3, 14.70
4, 14.80, 3, 15.40
4, 14.60, 3, 15.80
4, 12.80, 3, 16.40
4, 7.00, 3, 19.00
4, 12.40, 3, 17.20
4, 9.40, 3, 18.70
4, 6.00, 3, 19.50
4, 12.40, 3, 15.70
4, 10.00, 3, 17.50
4, 7.20, 3, 18.60
4, 13.20, 3, 15.60
4, 11.20, 3, 16.60
4, 9.80, 3, 17.90
4, 9.00, 3, 18.00
4, 12.60, 3, 16.80
4, 8.20, 3, 19.60
4, 8.00, 3, 18.50
4, 11.20, 3, 18.10
4, 12.80, 3, 16.40
4, 7.40, 3, 19.70
4, 11.40, 3, 16.20
4, 12.60, 3, 15.30
4, 9.00, 3, 18.00
4, 11.20, 3, 16.60
4, 9.00, 3, 18.00
4, 11.60, 3, 17.30
4, 8.60, 3, 18.80
4, 8.20, 3, 19.60
4, 10.60, 3, 17.80
4, 15.40, 3, 14.20
4, 15.20, 3, 14.60
5, 12.00, 3, 15.00
5, 10.50, 3, 16.50
5, 12.50, 3, 17.00
5, 7.25, 3, 20.00
5, 7.00, 3, 19.00
5, 10.00, 3, 17.50
5, 11.75, 3, 17.00
5, 9.50, 3, 18.50
5, 13.75, 3, 16.00
5, 12.75, 3, 16.50
5, 11.75, 3, 17.00
5, 7.25, 3, 20.00
5, 8.00, 3, 18.50
5, 10.75, 3, 17.50
5, 10.50, 3, 18.00
5, 12.25, 3, 14.50
5, 9.00, 3, 18.00
5, 9.75, 3, 18.00
5, 10.25, 3, 17.00
5, 13.00, 3, 14.50
5, 6.50, 3, 20.00
5, 12.50, 3, 17.00
5, 11.00, 3, 17.00
5, 12.00, 3, 16.50
5, 9.50, 3, 18.50
5, 14.00, 3, 15.50
5, 10.50, 3, 18.00
5, 6.00, 3, 19.50
5, 7.50, 3, 19.50
5, 11.00, 3, 15.50
5, 11.25, 3, 18.00
5, 9.25, 3, 17.50
5, 12.50, 3, 17.00
5, 11.25, 3, 16.50
5, 12.25, 3, 16.00
5, 10.00, 3, 17.50
5, 9.75, 3, 18.00
5, 14.50, 3, 14.50
5, 14.25, 3, 15.00
5, 11.50, 3, 17.50
5, 11.25, 3, 15.00
5, 12.00, 3, 16.50
5, 11.50, 3, 16.00
5, 9.50, 3, 18.50
5, 10.25, 3, 17.00
5, 9.00, 3, 19.50
5, 13.25, 3, 15.50
5, 14.00, 3, 15.50
5, 12.25, 3, 17.50
5, 10.00, 3, 17.50
5, 13.75, 3, 16.00
5, 9.50, 3, 18.50
5, 7.75, 3, 19.00
5, 11.75, 3, 17.00
5, 8.50, 3, 17.50
5, 12.00, 3, 16.50
5, 9.25, 3, 17.50
5, 9.25, 3, 19.00
5, 13.50, 3, 15.00
5, 11.50, 3, 16.00
5, 11.25, 3, 16.50
5, 13.25, 3, 15.50
5, 10.00, 3, 17.50
5, 12.00, 3, 16.50
5, 13.50, 3, 16.50
5, 8.75, 3, 17.00
5, 9.75, 3, 18.00
5, 9.25, 3, 16.00
5, 8.75, 3, 18.50
5, 11.50, 3, 16.00
5, 10.25, 3, 17.00
5, 11.75, 3, 18.50
5, 8.50, 3, 17.50
5, 6.75, 3, 21.00
5, 10.00, 3, 17.50
5, 13.50, 3, 15.00
5, 15.00, 3, 15.00
5, 11.00, 3, 17.00
5, 11.50, 3, 16.00
5, 11.75, 3, 17.00
5, 14.75, 3, 15.50
5, 12.25, 3, 16.00
5, 9.50, 3, 18.50
5, 11.00, 3, 17.00
5, 14.50, 3, 14.50
5, 11.50, 3, 16.00
5, 10.25, 3, 17.00
5, 9.50, 3, 18.50
5, 12.50, 3, 17.00
5, 11.00, 3, 15.50
5, 11.25, 3, 16.50
5, 9.00, 3, 19.50
5, 9.75, 3, 18.00
5, 14.00, 3, 15.50
5, 10.25, 3, 17.00
5, 8.25, 3, 18.00
5, 10.25, 3, 17.00
5, 8.25, 3, 18.00
5, 10.00, 3, 17.50
5, 14.50, 3, 14.50
6, 10.40, 3, 18.20
6, 10.30, 3, 16.90
6, 9.30, 3, 17.40
6, 8.30, 3, 17.90
6, 12.70, 3, 16.60
6, 9.10, 3, 19.30
6, 9.70, 3, 18.10
6, 12.60, 3, 15.30
6, 12.70, 3, 16.60
6, 8.70, 3, 18.60
6, 13.70, 3, 16.10
6, 8.90, 3, 16.70
6, 11.80, 3, 18.40
6, 12.20, 3, 14.60
6, 12.30, 3, 15.90
6, 12.30, 3, 15.90
6, 14.60, 3, 14.30
6, 10.80, 3, 18.90
6, 10.60, 3, 16.30
6, 10.30, 3, 16.90
6, 11.00, 3, 17.00
6, 15.50, 3, 12.50
6, 11.00, 3, 17.00
6, 7.50, 3, 21.00
6, 11.40, 3, 17.70
6, 12.10, 3, 17.80
6, 8.70, 3, 18.60
6, 11.00, 3, 17.00
6, 8.50, 3, 16.00
6, 9.80, 3, 19.40
6, 12.20, 3, 14.60
6, 7.40, 3, 19.70
6, 7.60, 3, 17.80
6, 13.10, 3, 17.30
6, 12.60, 3, 15.30
6, 13.00, 3, 16.00
6, 15.30, 3, 14.40
6, 10.80, 3, 18.90
6, 12.70, 3, 16.60
6, 8.00, 3, 18.50
6, 10.70, 3, 17.60
6, 7.10, 3, 20.30
6, 10.70, 3, 17.60
6, 8.00, 3, 18.50
6, 9.70, 3, 18.10
6, 7.40, 3, 19.70
6, 8.30, 3, 17.90
6, 10.60, 3, 16.30
6, 10.70, 3, 17.60
6, 13.20, 3, 14.10
6, 14.60, 3, 14.30
6, 7.60, 3, 17.80
6, 10.00, 3, 17.50
6, 12.00, 3, 16.50
6, 11.60, 3, 15.80
6, 10.00, 3, 17.50
6, 11.00, 3, 17.00
6, 9.30, 3, 17.40
6, 13.00, 3, 16.00
6, 11.60, 3, 15.80
6, 11.70, 3, 17.10
6, 8.60, 3, 17.30
6, 8.00, 3, 18.50
6, 12.80, 3, 17.90
6, 13.60, 3, 14.80
6, 11.60, 3, 15.80
6, 11.10, 3, 18.30
6, 9.70, 3, 18.10
6, 10.40, 3, 18.20
6, 13.90, 3, 14.20
6, 11.90, 3, 15.20
6, 10.40, 3, 18.20
6, 8.80, 3, 19.90
6, 10.30, 3, 16.90
6, 9.50, 3, 20.00
6, 11.70, 3, 17.10
6, 9.00, 3, 18.00
6, 9.60, 3, 16.80
6, 10.70, 3, 17.60
6, 10.00, 3, 17.50
6, 13.50, 3, 13.50
6, 11.00, 3, 17.00
6, 8.60, 3, 17.30
6, 12.00, 3, 16.50
6, 13.50, 3, 13.50
6, 10.00, 3, 17.50
6, 15.20, 3, 13.10
6, 12.60, 3, 15.30
6, 11.40, 3, 17.70
6, 13.30, 3, 15.40
6, 9.30, 3, 17.40
6, 15.30, 3, 14.40
6, 11.70, 3, 17.10
6, 11.70, 3, 17.10
6, 11.40, 3, 17.70
6, 9.60, 3, 16.80
6, 15.60, 3, 13.80
6, 12.60, 3, 15.30
6, 11.30, 3, 16.40
6, 12.00, 3, 16.50
7, 15.30, 3, 15.90
7, 13.35, 3, 15.30
7, 8.70, 3, 17.10
7, 12.00, 3, 16.50
7, 9.00, 3, 18.00
7, 8.35, 3, 17.80
7, 12.05, 3, 14.90
7, 8.30, 3, 19.40
7, 9.05, 3, 16.40
7, 10.25, 3, 20.00
7, 6.65, 3, 19.70
7, 11.00, 3, 17.00
7, 11.70, 3, 15.60
7, 10.65, 3, 17.70
7, 7.35, 3, 18.30
7, 11.30, 3, 17.90
7, 11.00, 3, 17.00
7, 10.30, 3, 18.40
7, 13.05, 3, 14.40
7, 9.30, 3, 18.90
7, 10.35, 3, 16.80
7, 11.35, 3, 16.30
7, 11.30, 3, 17.90
7, 11.65, 3, 17.20
7, 10.30, 3, 18.40
7, 9.65, 3, 18.20
7, 9.60, 3, 19.80
7, 8.70, 3, 17.10
7, 11.30, 3, 17.90
7, 8.35, 3, 17.80
7, 8.30, 3, 19.40
7, 12.00, 3, 16.50
7, 13.35, 3, 15.30
7, 9.35, 3, 17.30
7, 8.00, 3, 18.50
7, 11.30, 3, 17.90
7, 11.95, 3, 18.10
7, 10.35, 3, 16.80
7, 11.70, 3, 15.60
7, 12.00, 3, 16.50
7, 14.35, 3, 14.80
7, 10.65, 3, 17.70
7, 12.35, 3, 15.80
7, 11.30, 3, 17.90
7, 9.35, 3, 17.30
7, 12.00, 3, 16.50
7, 7.65, 3, 19.20
7, 6.95, 3, 20.60
7, 11.35, 3, 16.30
7, 12.00, 3, 16.50
7, 11.05, 3, 15.40
7, 14.00, 3, 15.50
7, 11.30, 3, 17.90
7, 10.00, 3, 17.50
7, 12.05, 3, 14.90
7, 9.40, 3, 15.70
7, 9.30, 3, 18.90
7, 11.40, 3, 14.70
7, 8.65, 3, 18.70
7, 13.30, 3, 16.90
7, 9.65, 3, 18.20
7, 13.40, 3, 13.70
7, 12.30, 3, 17.40
7, 12.00, 3, 16.50
7, 12.10, 3, 13.30
7, 9.95, 3, 19.10
7, 5.95, 3, 21.10
7, 11.40, 3, 14.70
7, 11.65, 3, 17.20
7, 9.00, 3, 18.00
7, 11.00, 3, 17.00
7, 12.00, 3, 16.50
7, 12.65, 3, 16.70
7, 12.35, 3, 15.80
7, 11.65, 3, 17.20
7, 9.00, 3, 18.00
7, 10.00, 3, 17.50
7, 10.70, 3, 16.10
7, 10.00, 3, 17.50
7, 12.35, 3, 15.80
7, 13.05, 3, 14.40
7, 9.35, 3, 17.30
7, 10.30, 3, 18.40
7, 11.35, 3, 16.30
7, 10.30, 3, 18.40
7, 8.35, 3, 17.80
7, 11.35, 3, 16.30
7, 16.00, 3, 14.50
7, 11.30, 3, 17.90
7, 13.00, 3, 16.00
7, 10.65, 3, 17.70
7, 13.40, 3, 13.70
7, 10.65, 3, 17.70
7, 6.65, 3, 19.70
7, 9.95, 3, 19.10
7, 10.65, 3, 17.70
7, 11.70, 3, 15.60
7, 8.65, 3, 18.70
7, 8.65, 3, 18.70
7, 12.65, 3, 16.70
8, 7.80, 3, 20.40
8, 8.20, 3, 19.60
8, 7.80, 3, 17.40
8, 8.00, 3, 18.50
8, 8.60, 3, 18.80
8, 9.20, 3, 19.10
8, 10.40, 3, 16.70
8, 11.20, 3, 15.10
8, 6.00, 3, 22.50
8, 12.00, 3, 16.50
8, 15.00, 3, 15.00
8, 9.60, 3, 18.30
8, 9.20, 3, 19.10
8, 11.20, 3, 18.10
8, 14.80, 3, 13.90
8, 10.40, 3, 16.70
8, 6.20, 3, 20.60
8, 15.80, 3, 13.40
8, 11.20, 3, 15.10
8, 9.80, 3, 19.40
8, 11.60, 3, 17.30
8, 11.40, 3, 13.20
8, 8.00, 3, 18.50
8, 13.80, 3, 14.40
8, 11.20, 3, 15.10
8, 7.20, 3, 20.10
8, 12.20, 3, 14.60
8, 11.60, 3, 17.30
8, 11.40, 3, 19.20
8, 9.80, 3, 16.40
8, 13.80, 3, 17.40
8, 11.80, 3, 15.40
8, 15.00, 3, 15.00
8, 12.60, 3, 16.80
8, 11.80, 3, 15.40
8, 9.80, 3, 19.40
8, 8.80, 3, 19.90
8, 10.40, 3, 16.70
8, 6.80, 3, 20.90
8, 11.00, 3, 17.00
8, 11.60, 3, 17.30
8, 10.60, 3, 17.80
8, 13.60, 3, 13.30
8, 9.60, 3, 18.30
8, 8.60, 3, 18.80
8, 11.20, 3, 15.10
8, 8.80, 3, 19.90
8, 16.00, 3, 14.50
8, 9.40, 3, 17.20
8, 9.40, 3, 17.20
8, 7.20, 3, 17.10
8, 9.40, 3, 17.20
8, 12.80, 3, 14.90
8, 12.20, 3, 17.60
8, 10.80, 3, 15.90
8, 12.00, 3, 16.50
8, 11.80, 3, 15.40
8, 8.60, 3, 18.80
8, 11.80, 3, 15.40
8, 14.80, 3, 13.90
8, 8.60, 3, 18.80
8, 10.60, 3, 14.80
8, 15.20, 3, 13.10
8, 8.60, 3, 18.80
8, 9.20, 3, 19.10
8, 11.20, 3, 18.10
8, 10.00, 3, 17.50
8, 12.80, 3, 14.90
8, 11.40, 3, 16.20
8, 10.60, 3, 17.80
8, 9.60, 3, 18.30
8, 14.80, 3, 13.90
8, 13.00, 3, 16.00
8, 9.60, 3, 18.30
8, 15.00, 3, 15.00
8, 9.40, 3, 20.20
8, 8.20, 3, 19.60
8, 10.80, 3, 18.90
8, 13.00, 3, 16.00
8, 11.60, 3, 14.30
8, 8.00, 3, 18.50
8, 6.00, 3, 19.50
8, 12.80, 3, 14.90
8, 15.20, 3, 13.10
8, 10.00, 3, 17.50
8, 8.20, 3, 19.60
8, 8.40, 3, 17.70
8, 16.40, 3, 13.70
8, 13.20, 3, 17.10
8, 9.80, 3, 16.40
8, 13.60, 3, 16.30
8, 8.20, 3, 19.60
8, 4.80, 3, 21.90
8, 11.40, 3, 16.20
8, 12.00, 3, 16.50
8, 8.40, 3, 17.70
8, 10.40, 3, 16.70
8, 14.20, 3, 16.60
8, 10.80, 3, 15.90
8, 20.60, 3, 9.80
9, 8.00, 3, 18.50
9, 10.55, 3, 17.90
9, 9.35, 3, 15.80
9, 10.45, 3, 16.60
9, 11.00, 3, 17.00
9, 11.00, 3, 17.00
9, 11.55, 3, 17.40
9, 9.10, 3, 19.30
9, 10.55, 3, 17.90
9, 8.00, 3, 18.50
9, 8.55, 3, 18.90
9, 12.00, 3, 16.50
9, 12.45, 3, 15.60
9, 11.45, 3, 16.10
9, 11.00, 3, 17.00
9, 7.75, 3, 22.00
9, 9.10, 3, 19.30
9, 9.55, 3, 18.40
9, 11.65, 3, 18.70
9, 14.00, 3, 15.50
9, 10.20, 3, 20.10
9, 10.10, 3, 18.80
9, 11.65, 3, 18.70
9, 8.00, 3, 18.50
9, 13.65, 3, 17.70
9, 10.10, 3, 18.80
9, 9.65, 3, 19.70
9, 18.00, 3, 13.50
9, 10.90, 3, 15.70
9, 11.45, 3, 16.10
9, 11.00, 3, 17.00
9, 12.00, 3, 16.50
9, 10.90, 3, 15.70
9, 9.10, 3, 19.30
9, 8.10, 3, 19.80
9, 11.90, 3, 15.20
9, 11.45, 3, 16.10
9, 9.45, 3, 17.10
9, 9.80, 3, 14.90
9, 12.80, 3, 13.40
9, 10.90, 3, 15.70
9, 9.00, 3, 18.00
9, 9.10, 3, 19.30
9, 12.45, 3, 15.60
9, 11.00, 3, 17.00
9, 15.55, 3, 15.40
9, 7.45, 3, 18.10
9, 12.55, 3, 16.90
9, 8.00, 3, 18.50
9, 12.45, 3, 15.60
9, 12.90, 3, 14.70
9, 14.45, 3, 14.60
9, 12.00, 3, 16.50
9, 13.90, 3, 14.20
9, 9.10, 3, 19.30
9, 10.45, 3, 16.60
9, 10.45, 3, 16.60
9, 9.55, 3, 18.40
9, 11.45, 3, 16.10
9, 13.00, 3, 16.00
9, 11.55, 3, 17.40
9, 5.55, 3, 20.40
9, 14.55, 3, 15.90
9, 9.55, 3, 18.40
9, 12.80, 3, 13.40
9, 11.90, 3, 15.20
9, 14.10, 3, 16.80
9, 11.80, 3, 13.90
9, 11.35, 3, 14.80
9, 11.35, 3, 14.80
9, 10.35, 3, 15.30
9, 16.45, 3, 13.60
9, 11.55, 3, 17.40
9, 9.55, 3, 18.40
9, 15.80, 3, 11.90
9, 5.65, 3, 21.70
9, 9.45, 3, 17.10
9, 13.80, 3, 12.90
9, 11.00, 3, 17.00
9, 15.10, 3, 16.30
9, 10.55, 3, 17.90
9, 15.90, 3, 13.20
9, 9.00, 3, 18.00
9, 9.00, 3, 18.00
9, 9.45, 3, 17.10
9, 10.55, 3, 17.90
9, 7.20, 3, 21.60
9, 11.00, 3, 17.00
9, 8.65, 3, 20.20
9, 9.00, 3, 18.00
9, 10.65, 3, 19.20
9, 13.00, 3, 16.00
9, 11.00, 3, 17.00
9, 10.20, 3, 20.10
9, 9.00, 3, 18.00
9, 12.45, 3, 15.60
9, 12.45, 3, 15.60
9, 8.20, 3, 21.10
9, 12.00, 3, 16.50
9, 13.55, 3, 16.40
10, 11.00, 3, 14.00
10, 7.00, 3, 20.50
10, 8.00, 3, 18.50
10, 6.50, 3, 20.00
10, 13.00, 3, 16.00
10, 12.00, 3, 13.50
10, 7.50, 3, 21.00
10, 10.00, 3, 22.00
10, 10.50, 3, 16.50
10, 11.00, 3, 17.00
10, 8.50, 3, 19.00
10, 6.50, 3, 21.50
10, 14.00, 3, 15.50
10, 9.00, 3, 16.50
10, 12.00, 3, 15.00
10, 11.50, 3, 16.00
10, 17.00, 3, 11.00
10, 14.50, 3, 16.00
10, 9.50, 3, 17.00
10, 12.00, 3, 15.00
10, 12.00, 3, 15.00
10, 8.00, 3, 21.50
10, 10.00, 3, 14.50
10, 6.50, 3, 21.50
10, 11.00, 3, 17.00
10, 11.00, 3, 17.00
10, 13.00, 3, 14.50
10, 11.50, 3, 16.00
10, 12.50, 3, 18.50
10, 13.50, 3, 12.00
10, 13.00, 3, 17.50
10, 5.50, 3, 23.50
10, 11.50, 3, 16.00
10, 8.50, 3, 17.50
10, 10.50, 3, 16.50
10, 7.50, 3, 18.00
10, 10.50, 3, 18.00
10, 10.00, 3, 17.50
10, 11.00, 3, 15.50
10, 11.50, 3, 16.00
10, 10.50, 3, 18.00
10, 10.50, 3, 19.50
10, 12.00, 3, 15.00
10, 13.00, 3, 17.50
10, 12.00, 3, 18.00
10, 7.50, 3, 21.00
10, 12.50, 3, 12.50
10, 9.50, 3, 15.50
10, 7.50, 3, 19.50
10, 4.50, 3, 22.50
10, 11.50, 3, 17.50
10, 11.50, 3, 16.00
10, 9.00, 3, 18.00
10, 10.50, 3, 18.00
10, 10.50, 3, 19.50
10, 8.00, 3, 18.50
10, 12.00, 3, 15.00
10, 12.50, 3, 18.50
10, 10.50, 3, 16.50
10, 17.00, 3, 12.50
10, 12.00, 3, 13.50
10, 10.00, 3, 17.50
10, 13.00, 3, 14.50
10, 11.50, 3, 17.50
10, 11.00, 3, 17.00
10, 8.00, 3, 21.50
10, 10.00, 3, 19.00
10, 12.00, 3, 18.00
10, 10.50, 3, 18.00
10, 7.50, 3, 21.00
10, 7.50, 3, 18.00
10, 9.50, 3, 18.50
10, 13.00, 3, 13.00
10, 15.50, 3, 11.00
10, 10.00, 3, 17.50
10, 8.50, 3, 17.50
10, 11.50, 3, 16.00
10, 12.00, 3, 18.00
10, 11.50, 3, 17.50
10, 10.00, 3, 17.50
10, 12.50, 3, 15.50
10, 7.00, 3, 22.00
10, 9.00, 3, 19.50
10, 4.00, 3, 22.00
10, 8.50, 3, 19.00
10, 10.00, 3, 20.50
10, 13.00, 3, 14.50
10, 10.00, 3, 17.50
10, 10.50, 3, 18.00
10, 12.50, 3, 18.50
10, 13.00, 3, 14.50
10, 10.50, 3, 18.00
10, 11.00, 3, 17.00
10, 12.00, 3, 15.00
10, 11.50, 3, 16.00
10, 10.50, 3, 18.00
10, 7.00, 3, 20.50
10, 11.50, 3, 17.50
10, 11.50, 3, 16.00
10, 7.50, 3, 19.50
0, 14.00, 4, 15.50
0, 13.00, 4, 16.00
0, 15.00, 4, 15.00
0, 13.00, 4, 16.00
0, 14.00, 4, 15.50
0, 11.00, 4, 17.00
0, 10.00, 4, 17.50
0, 13.00, 4, 16.00
0, 11.00, 4, 17.00
0, 12.00, 4, 16.50
0, 13.00, 4, 16.00
0, 10.00, 4, 17.50
0, 13.00, 4, 16.00
0, 10.00, 4, 17.50
0, 12.00, 4, 16.50
0, 13.00, 4, 16.00
0, 14.00, 4, 15.50
0, 15.00, 4, 15.00
0, 14.00, 4, 15.50
0, 17.00, 4, 14.00
0, 12.00, 4, 16.50
0, 10.00, 4, 17.50
0, 12.00, 4, 16.50
0, 13.00, 4, 16.00
0, 16.00, 4, 14.50
0, 10.00, 4, 17.50
0, 15.00, 4, 15.00
0, 12.00, 4, 16.50
0, 14.00, 4, 15.50
0, 10.00, 4, 17.50
0, 11.00, 4, 17.00
0, 12.00, 4, 16.50
0, 10.00, 4, 17.50
0, 11.00, 4, 17.00
0, 13.00, 4, 16.00
0, 11.00, 4, 17.00
0, 10.00, 4, 17.50
0, 14.00, 4, 15.50
0, 10.00, 4, 17.50
0, 16.00, 4, 14.50
0, 14.00, 4, 15.50
0, 14.00, 4, 15.50
0, 15.00, 4, 15.00
0, 12.00, 4, 16.50
0, 10.00, 4, 17.50
0, 12.00, 4, 16.50
0, 14.00, 4, 15.50
0, 14.00, 4, 15.50
0, 17.00, 4, 14.00
0, 7.00, 4, 19.00
0, 16.00, 4, 14.50
0, 16.00, 4, 14.50
0, 10.00, 4, 17.50
0, 11.00, 4, 17.00
0, 16.00, 4, 14.50
0, 12.00, 4, 16.50
0, 12.00, 4, 16.50
0, 11.00, 4, 17.00
0, 17.00, 4, 14.00
0, 12.00, 4, 16.50
0, 13.00, 4, 16.00
0, 11.00, 4, 17.00
0, 13.00, 4, 16.00
0, 11.00, 4, 17.00
0, 10.00, 4, 17.50
0, 14.00, 4, 15.50
0, 11.00, 4, 17.00
0, 17.00, 4, 14.00
0, 17.00, 4, 14.00
0, 11.00, 4, 17.00
0, 11.00, 4, 17.00
0, 15.00, 4, 15.00
0, 14.00, 4, 15.50
0, 14.00, 4, 15.50
0, 14.00, 4, 15.50
0, 12.00, 4, 16.50
0, 9.00, 4, 18.00
0, 9.00, 4, 18.00
0, 11.00, 4, 17.00
0, 13.00, 4, 16.00
0, 14.00, 4, 15.50
0, 15.00, 4, 15.00
0, 14.00, 4, 15.50
0, 12.00, 4, 16.50
0, 11.00, 4, 17.00
0, 14.00, 4, 15.50
0, 15.00, 4, 15.00
0, 13.00, 4, 16.00
0, 13.00, 4, 16.00
0, 13.00, 4, 16.00
0, 11.00, 4, 17.00
0, 11.00, 4, 17.00
0, 16.00, 4, 14.50
0, 13.00, 4, 16.00
0, 11.00, 4, 17.00
0, 18.00, 4, 13.50
0, 14.00, 4, 15.50
0, 13.00, 4, 16.00
0, 15.00, 4, 15.00
0, 11.00, 4, 17.00
1, 14.70, 4, 15.60
1, 16.05, 4, 14.40
1, 13.00, 4, 16.00
1, 11.00, 4, 17.00
1, 14.05, 4, 15.40
1, 10.85, 4, 17.30
1, 10.05, 4, 17.40
1, 14.90, 4, 15.20
1, 12.90, 4, 16.20
1, 13.95, 4, 15.60
1, 11.95, 4, 16.60
1, 15.15, 4, 14.70
1, 11.95, 4, 16.60
1, 14.95, 4, 15.10
1, 10.15, 4, 17.20
1, 9.90, 4, 17.70
1, 11.10, 4, 16.80
1, 14.10, 4, 15.30
