Random-Continuous.parameter, Random-Continuous.points, Random-Continuous_2.parameter, Random-Continuous_2.points
2, 15.30, 3, 15.30
2, 15.80, 3, 14.75
2, 15.10, 3, 15.25
2, 15.70, 3, 14.05
2, 14.20, 3, 15.70
2, 15.80, 3, 14.75
2, 15.40, 3, 14.20
2, 15.30, 3, 14.40
2, 15.60, 3, 15.15
2, 14.90, 3, 14.75
2, 15.80, 3, 14.30
2, 14.90, 3, 15.20
2, 14.40, 3, 15.75
2, 15.20, 3, 14.60
2, 14.20, 3, 16.15
2, 15.40, 3, 14.65
2, 15.70, 3, 14.50
2, 14.50, 3, 16.00
2, 16.40, 3, 14.00
2, 14.20, 3, 16.15
2, 14.70, 3, 15.15
2, 15.40, 3, 14.65
2, 15.10, 3, 15.25
2, 15.10, 3, 14.35
2, 14.60, 3, 15.35
2, 14.50, 3, 14.65
2, 16.00, 3, 13.90
2, 14.70, 3, 15.15
2, 14.30, 3, 15.95
2, 15.90, 3, 14.55
2, 15.70, 3, 14.50
2, 14.40, 3, 14.85
2, 16.20, 3, 13.95
2, 14.60, 3, 15.35
2, 16.70, 3, 13.85
2, 15.60, 3, 14.70
2, 13.60, 3, 16.00
2, 16.80, 3, 13.65
2, 14.60, 3, 15.35
2, 13.50, 3, 15.75
2, 15.30, 3, 14.85
2, 13.90, 3, 16.30
2, 15.70, 3, 14.95
2, 15.80, 3, 14.30
2, 14.50, 3, 15.55
2, 14.80, 3, 15.40
2, 15.10, 3, 15.25
2, 14.30, 3, 15.50
2, 15.40, 3, 14.20
2, 15.40, 3, 15.10
2, 17.10, 3, 13.50
2, 16.00, 3, 14.80
2, 14.60, 3, 14.90
2, 14.60, 3, 15.35
2, 16.10, 3, 14.60
2, 14.60, 3, 15.35
2, 14.80, 3, 14.95
2, 14.00, 3, 15.20
2, 16.00, 3, 14.80
2, 16.40, 3, 14.00
2, 15.50, 3, 15.35
2, 14.60, 3, 14.90
2, 15.40, 3, 14.65
2, 14.60, 3, 14.90
2, 14.00, 3, 16.10
2, 15.80, 3, 14.75
2, 15.70, 3, 14.05
2, 14.60, 3, 14.90
2, 14.80, 3, 14.50
2, 14.80, 3, 14.50
2, 15.80, 3, 14.75
2, 14.40, 3, 15.75
3, 15.00, 3, 14.55
3, 15.75, 3, 13.50
3, 14.55, 3, 15.45
3, 15.15, 3, 14.70
3, 14.40, 3, 15.30
3, 15.45, 3, 14.10
3, 15.45, 3, 13.65
3, 16.05, 3, 14.25
3, 14.40, 3, 15.75
3, 14.10, 3, 15.45
3, 15.30, 3, 14.85
3, 13.95, 3, 16.20
3, 13.65, 3, 15.90
3, 13.95, 3, 16.20
3, 15.15, 3, 15.15
3, 14.55, 3, 15.45
3, 15.15, 3, 15.15
3, 15.00, 3, 14.10
3, 15.00, 3, 14.55
3, 15.00, 3, 14.55
3, 15.00, 3, 15.00
3, 13.80, 3, 15.15
3, 15.75, 3, 14.40
3, 15.75, 3, 14.85
3, 14.25, 3, 16.05
3, 13.50, 3, 16.65
3, 14.40, 3, 15.30
3, 15.75, 3, 14.85
3, 16.05, 3, 14.25
3, 14.70, 3, 15.15
3, 16.35, 3, 14.10
3, 14.25, 3, 16.05
3, 14.55, 3, 15.45
3, 15.30, 3, 15.75
3, 15.75, 3, 13.50
3, 15.45, 3, 14.55
3, 15.45, 3, 14.55
3, 15.30, 3, 13.95
3, 13.20, 3, 16.80
3, 13.65, 3, 15.90
3, 13.95, 3, 16.20
3, 15.75, 3, 14.40
3, 14.40, 3, 14.85
3, 15.45, 3, 14.55
3, 14.25, 3, 16.05
3, 14.70, 3, 15.60
3, 15.60, 3, 13.35
3, 14.70, 3, 14.70
3, 15.15, 3, 14.70
3, 14.25, 3, 15.60
3, 16.65, 3, 13.05
3, 15.45, 3, 15.00
3, 14.55, 3, 15.00
3, 15.00, 3, 15.00
3, 14.40, 3, 15.30
3, 16.20, 3, 13.95
3, 14.40, 3, 15.75
3, 14.10, 3, 15.45
3, 14.10, 3, 15.45
3, 15.75, 3, 14.40
3, 13.95, 3, 15.30
3, 14.40, 3, 14.85
3, 15.60, 3, 15.15
3, 15.00, 3, 15.00
3, 14.40, 3, 15.30
3, 15.75, 3, 14.85
3, 14.10, 3, 15.45
3, 14.10, 3, 15.90
3, 15.45, 3, 14.10
3, 15.75, 3, 14.40
3, 15.60, 3, 14.70
3, 15.75, 3, 14.85
3, 13.65, 3, 15.90
3, 15.45, 3, 14.55
3, 15.15, 3, 15.60
3, 14.55, 3, 15.45
3, 15.75, 3, 14.40
3, 13.80, 3, 15.60
3, 16.05, 3, 14.25
3, 15.15, 3, 14.25
3, 14.55, 3, 15.45
3, 13.05, 3, 17.10
3, 14.40, 3, 15.75
3, 13.80, 3, 16.05
3, 13.20, 3, 16.35
3, 14.40, 3, 15.75
3, 14.25, 3, 16.05
3, 13.20, 3, 16.35
3, 15.15, 3, 15.15
3, 16.20, 3, 13.95
3, 14.25, 3, 15.15
3, 14.85, 3, 15.30
3, 14.85, 3, 15.30
3, 17.10, 3, 12.60
3, 14.70, 3, 15.15
3, 13.80, 3, 15.60
3, 14.85, 3, 15.30
3, 15.90, 3, 14.55
3, 14.40, 3, 15.75
3, 15.90, 3, 14.55
4, 16.10, 3, 14.15
4, 15.30, 3, 14.85
4, 14.50, 3, 16.45
4, 15.50, 3, 14.45
4, 16.00, 3, 14.80
4, 15.80, 3, 14.30
4, 15.70, 3, 14.05
4, 13.60, 3, 16.90
4, 14.60, 3, 15.80
4, 15.60, 3, 13.80
4, 15.20, 3, 14.60
4, 15.30, 3, 13.95
4, 14.10, 3, 16.35
4, 14.30, 3, 15.95
4, 15.00, 3, 15.00
4, 14.70, 3, 15.15
4, 15.20, 3, 14.60
4, 16.60, 3, 13.60
4, 14.80, 3, 14.50
4, 14.40, 3, 15.30
4, 15.80, 3, 13.40
4, 14.10, 3, 15.45
4, 14.60, 3, 15.80
4, 12.90, 3, 16.95
4, 15.20, 3, 14.60
4, 15.90, 3, 14.55
4, 15.10, 3, 14.35
4, 16.20, 3, 14.40
4, 16.50, 3, 13.35
4, 14.70, 3, 15.15
4, 13.80, 3, 16.50
4, 15.90, 3, 13.65
4, 14.70, 3, 15.15
4, 15.20, 3, 14.60
4, 15.80, 3, 14.30
4, 16.20, 3, 14.40
4, 14.90, 3, 15.65
4, 15.30, 3, 14.85
4, 15.70, 3, 14.95
4, 13.90, 3, 14.95
4, 14.80, 3, 14.50
4, 14.20, 3, 15.70
4, 14.40, 3, 16.20
4, 15.70, 3, 14.05
4, 14.90, 3, 15.65
4, 15.90, 3, 13.65
4, 15.20, 3, 13.70
4, 14.80, 3, 15.40
4, 12.80, 3, 17.60
4, 15.10, 3, 15.25
4, 15.00, 3, 15.90
4, 14.90, 3, 15.65
4, 15.20, 3, 14.60
4, 15.50, 3, 14.45
4, 15.00, 3, 14.10
4, 16.30, 3, 14.65
4, 15.80, 3, 13.40
4, 14.70, 3, 15.15
4, 14.40, 3, 14.40
4, 15.50, 3, 14.45
4, 14.70, 3, 16.05
4, 15.60, 3, 13.80
4, 16.20, 3, 13.50
4, 13.80, 3, 15.60
4, 13.50, 3, 15.75
4, 15.70, 3, 14.05
4, 15.10, 3, 15.25
4, 14.40, 3, 15.30
4, 13.90, 3, 15.85
4, 14.90, 3, 14.75
4, 15.00, 3, 15.00
4, 14.40, 3, 16.20
4, 14.00, 3, 16.10
4, 16.80, 3, 14.10
4, 16.00, 3, 13.90
4, 13.90, 3, 16.75
4, 14.50, 3, 15.55
4, 16.30, 3, 13.75
4, 15.50, 3, 15.35
4, 13.20, 3, 16.80
4, 14.90, 3, 15.65
4, 15.20, 3, 14.60
4, 14.80, 3, 16.30
4, 15.00, 3, 15.00
4, 14.90, 3, 15.65
4, 14.40, 3, 16.20
4, 14.30, 3, 15.95
4, 14.40, 3, 15.30
4, 15.00, 3, 15.00
4, 13.80, 3, 16.50
4, 14.70, 3, 14.25
4, 15.10, 3, 15.25
4, 16.00, 3, 13.00
4, 15.80, 3, 13.40
4, 14.40, 3, 16.20
4, 16.10, 3, 14.15
4, 13.60, 3, 16.90
4, 15.40, 3, 14.20
4, 15.00, 3, 15.90
4, 15.10, 3, 14.35
5, 15.75, 3, 13.50
5, 15.75, 3, 15.75
5, 16.30, 3, 12.85
5, 14.60, 3, 14.45
5, 16.15, 3, 14.05
5, 14.00, 3, 17.00
5, 16.60, 3, 12.70
5, 14.85, 3, 16.20
5, 15.05, 3, 15.35
5, 14.60, 3, 14.45
5, 14.30, 3, 16.85
5, 14.20, 3, 16.15
5, 14.20, 3, 16.15
5, 15.95, 3, 14.90
5, 14.65, 3, 17.05
5, 14.15, 3, 15.80
5, 14.10, 3, 15.45
5, 13.55, 3, 16.10
5, 14.80, 3, 15.85
5, 14.50, 3, 16.00
5, 15.30, 3, 14.85
5, 15.90, 3, 14.55
5, 13.55, 3, 16.10
5, 14.30, 3, 16.85
5, 16.40, 3, 13.55
5, 15.85, 3, 14.20
5, 14.10, 3, 15.45
5, 16.05, 3, 13.35
5, 15.20, 3, 14.15
5, 15.50, 3, 14.00
5, 15.65, 3, 15.05
5, 14.35, 3, 14.95
5, 13.95, 3, 16.65
5, 15.85, 3, 14.20
5, 14.15, 3, 15.80
5, 15.15, 3, 16.05
5, 15.80, 3, 13.85
5, 15.70, 3, 15.40
5, 15.65, 3, 15.05
5, 16.40, 3, 13.55
5, 15.20, 3, 14.15
5, 15.25, 3, 14.50
5, 14.75, 3, 15.50
5, 14.95, 3, 14.65
5, 14.15, 3, 15.80
5, 14.90, 3, 14.30
5, 16.30, 3, 12.85
5, 16.60, 3, 12.70
5, 15.35, 3, 15.20
5, 14.85, 3, 13.95
5, 13.90, 3, 16.30
5, 15.65, 3, 15.05
5, 14.50, 3, 16.00
5, 14.65, 3, 14.80
5, 15.90, 3, 14.55
5, 15.05, 3, 15.35
5, 13.20, 3, 15.90
5, 12.60, 3, 18.45
5, 15.75, 3, 13.50
5, 16.95, 3, 12.90
5, 14.40, 3, 15.30
5, 15.45, 3, 13.65
5, 15.65, 3, 15.05
5, 15.50, 3, 14.00
5, 14.25, 3, 16.50
5, 15.90, 3, 14.55
5, 14.25, 3, 16.50
5, 13.90, 3, 16.30
5, 13.90, 3, 16.30
5, 15.80, 3, 13.85
5, 13.80, 3, 15.60
5, 15.60, 3, 14.70
5, 14.60, 3, 14.45
5, 15.05, 3, 15.35
5, 14.00, 3, 17.00
5, 14.50, 3, 16.00
5, 13.95, 3, 14.40
5, 15.45, 3, 13.65
5, 15.05, 3, 15.35
5, 14.20, 3, 16.15
5, 15.95, 3, 14.90
5, 14.45, 3, 15.65
5, 14.95, 3, 14.65
5, 15.55, 3, 14.35
5, 15.05, 3, 15.35
5, 15.25, 3, 14.50
5, 14.70, 3, 15.15
5, 15.30, 3, 14.85
5, 13.70, 3, 17.15
5, 16.65, 3, 13.05
5, 14.20, 3, 16.15
5, 15.05, 3, 15.35
5, 15.55, 3, 14.35
5, 13.70, 3, 17.15
5, 13.40, 3, 17.30
5, 15.25, 3, 14.50
5, 15.40, 3, 15.55
5, 15.05, 3, 15.35
5, 13.40, 3, 15.05
5, 15.20, 3, 16.40
6, 15.00, 3, 15.00
6, 14.10, 3, 16.80
6, 15.00, 3, 14.55
6, 15.00, 3, 15.45
6, 16.50, 3, 13.35
6, 13.20, 3, 17.25
6, 15.60, 3, 12.90
6, 15.60, 3, 14.25
6, 14.40, 3, 16.20
6, 15.60, 3, 13.80
6, 15.00, 3, 15.45
6, 16.20, 3, 12.15
6, 15.30, 3, 13.95
6, 16.80, 3, 11.85
6, 16.50, 3, 13.35
6, 16.20, 3, 13.50
6, 13.50, 3, 17.55
6, 15.90, 3, 14.55
6, 14.40, 3, 16.65
6, 14.70, 3, 14.70
6, 15.00, 3, 14.10
6, 14.70, 3, 16.50
6, 12.90, 3, 18.30
6, 15.00, 3, 13.65
6, 15.60, 3, 15.15
6, 15.30, 3, 14.85
6, 14.70, 3, 16.05
6, 14.70, 3, 15.60
6, 14.10, 3, 16.80
6, 15.90, 3, 13.65
6, 15.90, 3, 13.65
6, 13.80, 3, 16.05
6, 13.80, 3, 16.95
6, 15.60, 3, 14.25
6, 15.90, 3, 14.55
6, 14.70, 3, 16.05
6, 13.20, 3, 16.80
6, 14.10, 3, 16.80
6, 14.10, 3, 16.80
6, 14.70, 3, 14.25
6, 16.20, 3, 13.95
6, 15.90, 3, 14.10
6, 15.90, 3, 12.75
6, 14.70, 3, 15.15
6, 15.60, 3, 14.70
6, 14.40, 3, 14.40
6, 14.40, 3, 15.75
6, 15.00, 3, 15.00
6, 15.00, 3, 15.00
6, 15.00, 3, 14.10
6, 14.10, 3, 15.90
6, 15.30, 3, 14.85
6, 14.70, 3, 15.60
6, 15.60, 3, 15.60
6, 15.60, 3, 14.70
6, 15.30, 3, 14.85
6, 16.50, 3, 12.45
6, 14.70, 3, 16.50
6, 14.10, 3, 15.45
6, 15.00, 3, 15.00
6, 15.30, 3, 14.85
6, 13.80, 3, 16.05
6, 15.00, 3, 15.45
6, 15.00, 3, 14.55
6, 15.30, 3, 14.40
6, 14.10, 3, 16.80
6, 15.00, 3, 15.00
6, 14.70, 3, 15.60
6, 13.80, 3, 17.40
6, 12.90, 3, 18.30
6, 15.00, 3, 14.10
6, 15.30, 3, 14.85
6, 13.80, 3, 17.40
6, 15.00, 3, 15.45
6, 15.30, 3, 13.50
6, 15.30, 3, 14.85
6, 14.40, 3, 16.20
6, 16.50, 3, 13.35
6, 16.20, 3, 14.40
6, 14.40, 3, 17.10
6, 15.00, 3, 15.00
6, 15.60, 3, 14.25
6, 15.90, 3, 14.10
6, 14.10, 3, 15.90
6, 14.40, 3, 15.75
6, 15.90, 3, 14.10
6, 16.80, 3, 12.30
6, 15.30, 3, 16.65
6, 15.00, 3, 15.00
6, 15.00, 3, 15.00
6, 14.40, 3, 15.30
6, 15.00, 3, 15.45
6, 14.40, 3, 16.20
6, 15.90, 3, 14.10
6, 14.10, 3, 16.35
6, 15.00, 3, 15.45
6, 16.20, 3, 15.30
6, 14.70, 3, 15.15
6, 15.30, 3, 13.95
6, 14.10, 3, 16.35
7, 14.40, 3, 15.30
7, 15.85, 3, 15.10
7, 13.00, 3, 18.10
7, 15.45, 3, 16.35
7, 14.45, 3, 14.75
7, 13.60, 3, 17.80
7, 13.75, 3, 16.15
7, 15.60, 3, 14.70
7, 15.60, 3, 14.70
7, 16.30, 3, 13.30
7, 16.05, 3, 12.90
7, 15.60, 3, 14.70
7, 15.70, 3, 13.60
7, 14.05, 3, 16.00
7, 12.05, 3, 19.10
7, 15.75, 3, 13.05
7, 14.05, 3, 16.00
7, 14.25, 3, 16.95
7, 14.50, 3, 17.35
7, 16.00, 3, 13.45
7, 16.60, 3, 13.15
7, 13.75, 3, 16.15
7, 12.75, 3, 17.70
7, 15.30, 3, 14.85
7, 14.65, 3, 15.70
7, 13.30, 3, 17.95
7, 14.00, 3, 16.55
7, 16.20, 3, 14.40
7, 15.65, 3, 14.15
7, 16.25, 3, 13.85
7, 15.40, 3, 13.75
7, 15.75, 3, 13.05
7, 14.30, 3, 16.40
7, 14.80, 3, 14.05
7, 15.70, 3, 13.60
7, 13.95, 3, 17.10
7, 13.65, 3, 17.25
7, 14.95, 3, 15.55
7, 13.75, 3, 16.15
7, 14.95, 3, 15.55
7, 15.00, 3, 15.00
7, 15.30, 3, 14.85
7, 15.35, 3, 14.30
7, 13.60, 3, 17.80
7, 16.95, 3, 12.45
7, 15.00, 3, 15.00
7, 14.00, 3, 16.55
7, 15.30, 3, 14.85
7, 15.30, 3, 14.85
7, 15.50, 3, 12.65
7, 13.15, 3, 16.45
7, 15.00, 3, 15.00
7, 15.40, 3, 13.75
7, 16.20, 3, 14.40
7, 14.95, 3, 15.55
7, 16.00, 3, 13.45
7, 14.25, 3, 16.95
7, 14.65, 3, 15.70
7, 15.30, 3, 14.85
7, 13.65, 3, 17.25
7, 15.70, 3, 13.60
7, 14.00, 3, 16.55
7, 14.70, 3, 15.15
7, 16.05, 3, 12.90
7, 14.25, 3, 16.95
7, 14.15, 3, 14.90
7, 14.75, 3, 14.60
7, 14.80, 3, 14.05
7, 14.95, 3, 15.55
7, 14.25, 3, 16.95
7, 14.40, 3, 15.30
7, 14.00, 3, 16.55
7, 15.80, 3, 12.50
7, 13.70, 3, 16.70
7, 13.70, 3, 16.70
7, 15.00, 3, 15.00
7, 13.90, 3, 17.65
7, 15.10, 3, 13.90
7, 14.15, 3, 14.90
7, 14.00, 3, 16.55
7, 14.70, 3, 15.15
7, 15.35, 3, 14.30
7, 15.25, 3, 15.40
7, 13.95, 3, 17.10
7, 15.45, 3, 13.20
7, 14.70, 3, 15.15
7, 15.45, 3, 13.20
7, 14.95, 3, 15.55
7, 14.90, 3, 16.10
7, 16.35, 3, 12.75
7, 15.00, 3, 15.00
7, 15.00, 3, 15.00
7, 16.25, 3, 13.85
7, 16.00, 3, 13.45
7, 14.40, 3, 15.30
7, 16.25, 3, 13.85
7, 14.55, 3, 16.80
7, 15.95, 3, 14.00
7, 14.65, 3, 15.70
7, 14.30, 3, 16.40
8, 15.60, 3, 14.70
8, 15.90, 3, 14.55
8, 15.50, 3, 13.55
8, 16.10, 3, 13.25
8, 16.20, 3, 14.40
8, 15.40, 3, 14.20
8, 15.50, 3, 15.35
8, 14.90, 3, 15.65
8, 14.60, 3, 15.80
8, 14.40, 3, 15.30
8, 17.20, 3, 11.50
8, 14.70, 3, 16.95
8, 15.10, 3, 16.15
8, 15.30, 3, 14.85
8, 15.30, 3, 14.85
8, 15.50, 3, 13.55
8, 14.40, 3, 15.30
8, 14.60, 3, 15.80
8, 15.60, 3, 14.70
8, 13.80, 3, 15.60
8, 13.30, 3, 17.05
8, 15.20, 3, 13.70
8, 15.00, 3, 15.00
8, 14.40, 3, 17.10
8, 13.90, 3, 14.95
8, 16.90, 3, 13.45
8, 13.20, 3, 17.70
8, 15.00, 3, 15.00
8, 15.70, 3, 14.05
8, 14.10, 3, 17.25
8, 14.70, 3, 15.15
8, 14.60, 3, 15.80
8, 14.50, 3, 14.65
8, 16.90, 3, 11.65
8, 15.40, 3, 14.20
8, 15.90, 3, 12.75
8, 12.60, 3, 18.00
8, 15.10, 3, 14.35
8, 15.00, 3, 16.80
8, 14.10, 3, 15.45
8, 15.60, 3, 14.70
8, 16.60, 3, 11.80
8, 14.90, 3, 13.85
8, 16.00, 3, 13.90
8, 14.90, 3, 15.65
8, 17.20, 3, 11.50
8, 14.00, 3, 16.10
8, 14.00, 3, 16.10
8, 14.90, 3, 15.65
8, 14.00, 3, 16.10
8, 14.10, 3, 15.45
8, 14.90, 3, 13.85
8, 14.00, 3, 16.10
8, 14.30, 3, 14.15
8, 15.20, 3, 15.50
8, 14.20, 3, 16.60
8, 13.40, 3, 16.40
8, 15.20, 3, 15.50
8, 13.20, 3, 15.90
8, 14.20, 3, 14.80
8, 15.30, 3, 14.85
8, 15.00, 3, 15.00
8, 15.20, 3, 15.50
8, 15.00, 3, 15.00
8, 14.50, 3, 16.45
8, 14.30, 3, 15.95
8, 15.90, 3, 14.55
8, 15.30, 3, 14.85
8, 14.30, 3, 15.95
8, 15.30, 3, 14.85
8, 15.80, 3, 13.40
8, 14.90, 3, 15.65
8, 14.20, 3, 14.80
8, 15.30, 3, 14.85
8, 15.70, 3, 12.25
8, 14.50, 3, 16.45
8, 15.00, 3, 15.00
8, 14.20, 3, 16.60
8, 15.90, 3, 12.75
8, 16.70, 3, 12.95
8, 15.90, 3, 12.75
8, 14.20, 3, 16.60
8, 13.90, 3, 16.75
8, 13.50, 3, 17.55
8, 14.70, 3, 15.15
8, 15.00, 3, 15.00
8, 15.70, 3, 14.05
8, 14.40, 3, 15.30
8, 15.70, 3, 15.85
8, 14.20, 3, 16.60
8, 15.80, 3, 13.40
8, 15.20, 3, 15.50
8, 14.60, 3, 15.80
8, 13.50, 3, 15.75
8, 14.50, 3, 14.65
8, 14.40, 3, 17.10
8, 13.50, 3, 17.55
8, 16.60, 3, 13.60
8, 15.20, 3, 13.70
8, 14.10, 3, 17.25
9, 12.30, 3, 20.40
9, 14.40, 3, 16.65
9, 16.20, 3, 13.05
9, 14.70, 3, 16.50
9, 13.95, 3, 17.55
9, 15.15, 3, 14.25
9, 16.35, 3, 12.30
9, 14.10, 3, 15.45
9, 18.15, 3, 10.05
9, 15.30, 3, 14.85
9, 13.65, 3, 16.35
9, 16.20, 3, 11.70
9, 15.75, 3, 13.95
9, 15.00, 3, 15.00
9, 13.80, 3, 15.60
9, 15.60, 3, 14.70
9, 14.40, 3, 15.30
9, 15.60, 3, 13.35
9, 15.00, 3, 13.65
9, 15.30, 3, 14.85
9, 14.70, 3, 16.50
9, 14.85, 3, 15.75
9, 15.15, 3, 12.90
9, 15.90, 3, 14.55
9, 13.65, 3, 17.70
9, 14.25, 3, 16.05
9, 16.20, 3, 13.05
9, 15.15, 3, 15.60
9, 14.70, 3, 16.50
9, 14.25, 3, 16.05
9, 15.90, 3, 14.55
9, 12.75, 3, 16.80
9, 15.90, 3, 14.55
9, 13.80, 3, 18.30
9, 12.15, 3, 19.80
9, 16.35, 3, 13.65
9, 15.45, 3, 14.10
9, 13.50, 3, 17.10
9, 15.90, 3, 13.20
9, 14.85, 3, 14.40
9, 14.40, 3, 15.30
9, 14.55, 3, 15.90
9, 13.35, 3, 17.85
9, 13.20, 3, 17.25
9, 16.95, 3, 10.65
9, 13.20, 3, 17.25
9, 16.05, 3, 13.80
9, 16.05, 3, 12.45
9, 13.65, 3, 16.35
9, 16.50, 3, 14.25
9, 16.95, 3, 12.00
9, 12.15, 3, 19.80
9, 15.00, 3, 15.00
9, 14.85, 3, 13.05
9, 16.35, 3, 13.65
9, 13.65, 3, 16.35
9, 15.45, 3, 14.10
9, 13.80, 3, 16.95
9, 15.45, 3, 15.45
9, 14.10, 3, 16.80
9, 15.75, 3, 12.60
9, 13.65, 3, 16.35
9, 17.10, 3, 12.60
9, 14.40, 3, 16.65
9, 15.90, 3, 13.20
9, 14.40, 3, 16.65
9, 15.45, 3, 14.10
9, 14.70, 3, 15.15
9, 17.10, 3, 12.60
9, 13.35, 3, 17.85
9, 14.25, 3, 17.40
9, 13.50, 3, 17.10
9, 16.35, 3, 16.35
9, 16.50, 3, 12.90
9, 14.10, 3, 16.80
9, 15.30, 3, 14.85
9, 15.60, 3, 13.35
9, 16.20, 3, 13.05
9, 15.30, 3, 13.50
9, 13.50, 3, 18.45
9, 12.75, 3, 18.15
9, 13.50, 3, 17.10
9, 15.45, 3, 14.10
9, 15.45, 3, 15.45
9, 14.70, 3, 15.15
9, 15.30, 3, 14.85
9, 15.45, 3, 15.45
9, 15.75, 3, 12.60
9, 13.50, 3, 17.10
9, 16.05, 3, 12.45
9, 13.20, 3, 18.60
9, 14.85, 3, 14.40
9, 15.60, 3, 14.70
9, 14.40, 3, 15.30
9, 14.85, 3, 15.75
9, 15.45, 3, 14.10
9, 17.10, 3, 11.25
9, 16.20, 3, 11.70
9, 15.75, 3, 13.95
9, 15.60, 3, 12.00
10, 15.40, 3, 13.30
10, 13.20, 3, 18.15
10, 12.50, 3, 20.00
10, 16.30, 3, 12.85
10, 12.50, 3, 17.75
10, 14.90, 3, 14.30
10, 18.10, 3, 9.70
10, 15.10, 3, 13.45
10, 13.20, 3, 18.15
10, 14.70, 3, 15.15
10, 16.00, 3, 13.00
10, 14.00, 3, 17.00
10, 16.30, 3, 12.85
10, 13.60, 3, 16.45
10, 13.90, 3, 16.30
10, 15.90, 3, 12.30
10, 16.10, 3, 13.70
10, 13.60, 3, 16.45
10, 15.30, 3, 14.85
10, 16.00, 3, 13.00
10, 16.50, 3, 12.00
10, 14.80, 3, 15.85
10, 15.10, 3, 15.70
10, 14.60, 3, 16.70
10, 14.50, 3, 16.00
10, 13.20, 3, 18.15
10, 17.10, 3, 11.70
10, 15.40, 3, 15.55
10, 10.90, 3, 22.30
10, 13.50, 3, 18.00
10, 13.20, 3, 18.15
10, 15.70, 3, 13.15
10, 15.40, 3, 13.30
10, 13.50, 3, 18.00
10, 17.80, 3, 9.85
10, 15.20, 3, 14.15
10, 14.40, 3, 17.55
10, 16.20, 3, 14.40
10, 12.80, 3, 17.60
10, 13.90, 3, 16.30
10, 12.80, 3, 17.60
10, 14.10, 3, 15.45
10, 14.60, 3, 14.45
10, 13.60, 3, 18.70
10, 15.50, 3, 14.00
10, 15.60, 3, 14.70
10, 14.30, 3, 16.85
10, 14.20, 3, 16.15
10, 17.60, 3, 10.70
10, 15.50, 3, 14.00
10, 13.00, 3, 19.00
10, 16.90, 3, 10.30
10, 12.60, 3, 18.45
10, 15.30, 3, 14.85
10, 15.00, 3, 15.00
10, 13.20, 3, 18.15
10, 16.00, 3, 13.00
10, 15.60, 3, 14.70
10, 14.00, 3, 17.00
10, 16.90, 3, 12.55
10, 12.60, 3, 18.45
10, 15.40, 3, 13.30
10, 16.30, 3, 12.85
10, 14.60, 3, 14.45
10, 15.00, 3, 15.00
10, 13.20, 3, 18.15
10, 11.30, 3, 20.60
10, 15.10, 3, 13.45
10, 16.90, 3, 10.30
10, 15.10, 3, 15.70
10, 13.70, 3, 17.15
10, 15.10, 3, 15.70
10, 14.20, 3, 16.15
10, 16.00, 3, 13.00
10, 13.70, 3, 17.15
10, 15.00, 3, 15.00
10, 16.30, 3, 12.85
10, 13.50, 3, 18.00
10, 15.30, 3, 14.85
10, 17.40, 3, 11.55
10, 15.10, 3, 15.70
10, 15.70, 3, 15.40
10, 15.50, 3, 14.00
10, 16.10, 3, 13.70
10, 16.30, 3, 12.85
10, 14.90, 3, 16.55
10, 14.20, 3, 16.15
10, 16.60, 3, 12.70
10, 15.60, 3, 12.45
10, 14.30, 3, 16.85
10, 13.00, 3, 19.00
10, 14.90, 3, 14.30
10, 13.90, 3, 16.30
10, 17.00, 3, 13.25
10, 15.80, 3, 13.85
10, 15.90, 3, 12.30
10, 14.40, 3, 15.30
10, 14.20, 3, 16.15
10, 15.50, 3, 14.00
10, 13.80, 3, 17.85
0, 15.40, 4, 14.80
0, 14.20, 4, 15.40
0, 13.80, 4, 15.60
0, 14.60, 4, 15.20
0, 15.00, 4, 15.00
0, 16.20, 4, 14.40
0, 16.20, 4, 14.40
0, 14.20, 4, 15.40
0, 15.40, 4, 14.80
0, 15.40, 4, 14.80
0, 16.60, 4, 14.20
0, 16.60, 4, 14.20
0, 14.60, 4, 15.20
0, 14.20, 4, 15.40
0, 14.60, 4, 15.20
0, 15.00, 4, 15.00
0, 15.40, 4, 14.80
0, 14.20, 4, 15.40
0, 15.00, 4, 15.00
0, 14.20, 4, 15.40
0, 15.40, 4, 14.80
0, 15.40, 4, 14.80
0, 14.60, 4, 15.20
0, 14.20, 4, 15.40
0, 14.60, 4, 15.20
0, 13.80, 4, 15.60
0, 15.00, 4, 15.00
0, 15.40, 4, 14.80
0, 15.80, 4, 14.60
0, 13.40, 4, 15.80
0, 15.80, 4, 14.60
0, 15.80, 4, 14.60
0, 13.40, 4, 15.80
0, 16.20, 4, 14.40
0, 14.60, 4, 15.20
0, 13.40, 4, 15.80
0, 14.20, 4, 15.40
0, 14.20, 4, 15.40
0, 14.60, 4, 15.20
0, 13.40, 4, 15.80
0, 14.20, 4, 15.40
0, 15.80, 4, 14.60
0, 14.60, 4, 15.20
0, 15.00, 4, 15.00
0, 15.40, 4, 14.80
0, 16.60, 4, 14.20
0, 14.20, 4, 15.40
0, 15.00, 4, 15.00
0, 16.20, 4, 14.40
0, 15.00, 4, 15.00
0, 16.20, 4, 14.40
0, 15.00, 4, 15.00
0, 14.20, 4, 15.40
0, 15.00, 4, 15.00
0, 15.80, 4, 14.60
0, 15.80, 4, 14.60
0, 14.60, 4, 15.20
0, 15.40, 4, 14.80
